date,time,type,actor,qty,item,price,unit
2026-08-29,00:53:28,listed,flipper_D,1,Iron Axe,3000.0,3000.0
2026-08-29,00:53:30,listed,flipper_D,1,Iron Axe,3000.0,3000.0
2026-08-29,00:53:31,listed,flipper_D,1,Iron Axe,3000.0,3000.0
2026-08-29,00:53:33,listed,flipper_D,1,Iron Axe,3000.0,3000.0
2026-08-29,00:53:35,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,00:53:52,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,00:53:54,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,00:53:56,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,00:56:59,balance,me,,(balance),4400.0,
2026-08-29,00:57:23,balance,me,,(balance),13000.0,
2026-08-29,01:00:19,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,01:00:20,listed,flipper_D,1,Iron Axe,3000.0,3000.0
2026-08-29,01:00:22,listed,flipper_D,1,Iron Axe,3000.0,3000.0
2026-08-29,01:00:24,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,01:00:43,sold_multi,flipper_D,,(multiple),1200.0,
2026-08-29,01:04:44,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,01:04:46,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,01:04:47,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,01:04:49,listed,flipper_D,1,Iron Axe,3000.0,3000.0
2026-08-29,01:04:57,bought,me,16,Ender Pearls,1800.0,112.5
2026-08-29,01:04:57,bought,me,16,Ender Pearls,1900.0,118.75
2026-08-29,01:04:57,bought,me,16,Ender Pearls,2300.0,143.75
2026-08-29,01:04:57,bought,me,16,Ender Pearls,1800.0,112.5
2026-08-29,01:04:58,bought,me,16,Ender Pearls,2300.0,143.75
2026-08-29,01:04:58,bought,me,16,Ender Pearls,2300.0,143.75
2026-08-29,01:04:58,bought,me,16,Ender Pearls,2300.0,143.75
2026-08-29,01:04:58,bought,me,16,Ender Pearls,2300.0,143.75
2026-08-29,01:05:18,balance,me,,(balance),276.0,
2026-08-29,01:05:30,listed,flipper_D,16,Ominous Banner,3000.0,187.5
2026-08-29,01:05:31,listed,flipper_D,16,Ominous Banner,3000.0,187.5
2026-08-29,01:05:33,listed,flipper_D,1,Iron Axe,3000.0,3000.0
2026-08-29,01:05:35,listed,flipper_D,1,Crossbow,3000.0,3000.0
2026-08-29,01:06:37,bought,flipper_D,1,Ominous Bottle,90000.0,90000.0
2026-08-29,01:06:38,bought,flipper_D,1,Ominous Bottle,99000.0,99000.0
2026-08-29,01:06:39,bought,flipper_D,1,Ominous Bottle,99000.0,99000.0
2026-08-29,01:06:40,bought,flipper_D,1,Ominous Bottle,99000.0,99000.0
2026-08-29,01:06:41,bought,flipper_D,1,Ominous Bottle,100000.0,100000.0
2026-08-29,01:06:41,bought,flipper_D,1,Ominous Bottle,100000.0,100000.0
2026-08-29,01:06:42,bought,flipper_D,1,Ominous Bottle,150000.0,150000.0
2026-08-29,01:06:43,bought,flipper_D,1,Ominous Bottle,150000.0,150000.0
2026-08-29,01:06:43,bought,flipper_D,1,Ominous Bottle,150000.0,150000.0
2026-08-29,01:06:44,bought,flipper_D,1,Ominous Bottle,150000.0,150000.0
2026-08-29,01:06:46,bought,flipper_D,1,Ominous Bottle,150000.0,150000.0
2026-08-29,01:06:47,bought,flipper_D,1,Ominous Bottle,150000.0,150000.0
2026-08-29,01:12:14,bought,flipper_D,64,Spruce Logs,6000.0,93.75
2026-08-29,01:12:43,balance,me,,(balance),20500.0,
2026-08-29,01:12:45,balance,me,,(balance),375.0,
2026-08-29,01:13:23,sold_multi,flipper_D,,(multiple),2000.0,
2026-08-29,01:19:32,balance,me,,(balance),120000.0,
2026-08-29,01:19:35,balance,me,,(balance),50.0,
2026-08-29,01:19:54,sold_multi,flipper_D,,(multiple),2900.0,
2026-08-29,01:24:15,listed,flipper_D,64,Obsidian,200000.0,3125.0
2026-08-29,01:24:24,listed,flipper_D,18,Obsidian,85000.0,4722.222222222223
2026-08-29,01:24:49,listed,flipper_D,64,Arrow of Harming,185000.0,2890.625
2026-08-29,01:25:28,listed,flipper_D,1,Diamond Helmet,44000.0,44000.0
2026-08-29,01:28:06,listed,flipper_D,9,Arrow of Harming,55000.0,6111.111111111111
2026-08-29,01:29:22,sold_multi,flipper_D,,(multiple),27600.0,
2026-08-29,01:29:56,listed,flipper_D,1,Potion of Healing,35000.0,35000.0
2026-08-29,01:29:58,listed,flipper_D,1,Potion of Healing,35000.0,35000.0
2026-08-29,01:30:00,listed,flipper_D,1,Potion of Healing,35000.0,35000.0
2026-08-29,01:42:44,balance,me,,(balance),68700.0,
2026-08-29,01:42:57,listed,me,1,Enchanted Book,20000.0,20000.0
2026-08-29,01:43:09,listed,me,6,Glow Berries,30000.0,5000.0
2026-08-29,01:43:18,balance,me,,(balance),100.0,
2026-08-29,01:43:22,sold_to,player_049,,Spore Blossom,80000.0,
2026-08-29,01:50:53,bought,me,64,Cooked Porkchops,12000.0,187.5
2026-08-29,01:50:54,bought,me,64,Cooked Porkchops,12000.0,187.5
2026-08-29,01:51:04,sold_multi,flipper_D,,(multiple),4600.0,
2026-08-29,01:51:09,balance,me,,(balance),18100.0,
2026-08-29,01:58:58,bought,flipper_M,1,White Bed,55000.0,55000.0
2026-08-29,01:59:28,balance,me,,(balance),71000.0,
2026-08-29,02:00:47,bought,flipper_M,1,Glowstone,15500.0,15500.0
2026-08-29,02:01:27,sold_multi,flipper_M,,(multiple),15900.0,
2026-08-29,02:02:38,sold_multi,flipper_M,,(multiple),17800.0,
2026-08-29,02:03:44,sold_multi,flipper_D,,(multiple),14400.0,
2026-08-29,02:05:25,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,02:05:54,bought,flipper_D,1,Shulker Box,2600.0,2600.0
2026-08-29,02:06:47,listed,flipper_D,64,Block of Emerald,1500000.0,23437.5
2026-08-29,02:07:00,listed,flipper_D,22,Block of Emerald,725000.0,32954.545454545456
2026-08-29,02:21:10,bought,flipper_M,16,Steaks,21800.0,1362.5
2026-08-29,02:21:12,bought,flipper_D,1,Enchanted Book,53000.0,53000.0
2026-08-29,02:21:13,bought,flipper_D,1,Enchanted Book,53600.0,53600.0
2026-08-29,02:21:13,bought,flipper_D,1,Enchanted Book,54600.0,54600.0
2026-08-29,02:21:14,bought,flipper_D,1,Enchanted Book,54600.0,54600.0
2026-08-29,02:21:14,bought,flipper_D,1,Enchanted Book,54600.0,54600.0
2026-08-29,02:21:18,listed,flipper_M,4,Vines,39000.0,9750.0
2026-08-29,02:21:22,bought,flipper_D,1,Enchanted Book,54600.0,54600.0
2026-08-29,02:21:22,bought,flipper_D,1,Enchanted Book,54700.0,54700.0
2026-08-29,02:31:59,balance,me,,(balance),97100.0,
2026-08-29,02:32:08,balance,me,,(balance),57700.0,
2026-08-29,02:42:11,balance,me,,(balance),15400.0,
2026-08-29,02:43:48,bought,me,16,Ender Pearls,3000.0,187.5
2026-08-29,02:43:49,bought,me,16,Ender Pearls,3000.0,187.5
2026-08-29,02:43:49,bought,me,16,Ender Pearls,3000.0,187.5
2026-08-29,02:43:49,bought,me,16,Ender Pearls,1700.0,106.25
2026-08-29,02:43:49,bought,me,16,Ender Pearls,2800.0,175.0
2026-08-29,02:43:50,bought,me,16,Ender Pearls,2000.0,125.0
2026-08-29,02:43:50,bought,me,16,Ender Pearls,3000.0,187.5
2026-08-29,02:44:45,listed,me,1,Candle,20000.0,20000.0
2026-08-29,02:44:58,listed,me,1,Name Tag,19800.0,19800.0
2026-08-29,02:45:12,listed,me,1,Minecart with Chest,2000.0,2000.0
2026-08-29,02:45:28,balance,me,,(balance),19000.0,
2026-08-29,02:46:23,sold_to,player_141,,Minecart with Chest,2000.0,
2026-08-29,02:48:53,bought,me,1,Ender Chest,14400.0,14400.0
2026-08-29,02:48:54,bought,me,1,Ender Chest,14500.0,14500.0
2026-08-29,02:48:54,bought,me,1,Ender Chest,14400.0,14400.0
2026-08-29,02:49:42,listed,me,4,Wind Charge,50000.0,12500.0
2026-08-29,02:50:24,balance,me,,(balance),10100.0,
2026-08-29,02:50:37,balance,me,,(balance),107.0,
2026-08-29,02:50:44,sold_to,player_353,,Candle,20000.0,
2026-08-29,02:50:44,listed,me,9,Glow Berries,50000.0,5555.555555555556
2026-08-29,02:51:00,balance,me,,(balance),30.0,
2026-08-29,02:58:01,bought,flipper_M,64,Cobblestone,4000.0,62.5
2026-08-29,02:58:02,bought,flipper_M,1,Ender Chest,14900.0,14900.0
2026-08-29,03:00:26,sold_multi,flipper_M,,(multiple),67200.0,
2026-08-29,03:01:10,bought,me,64,Cobblestone,999.0,15.609375
2026-08-29,03:01:41,bought,flipper_M,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:01:45,bought,flipper_D,16,Ender Pearls,1200.0,75.0
2026-08-29,03:03:04,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:06,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:06,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:07,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:07,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:08,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:09,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:09,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:10,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:10,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:12,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:13,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:14,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:14,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:15,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:16,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:16,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:17,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:44,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:45,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:45,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:46,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:47,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:47,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:48,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:49,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:49,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:50,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:51,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:51,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:52,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:52,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:03:53,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:04:36,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:04:37,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:04:37,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:04:38,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:04:38,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:04:39,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:04:54,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:02,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:03,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:04,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:04,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:05,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:06,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:06,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:07,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:08,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:06:08,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:18,bought,flipper_M,16,Ender Pearls,5500.0,343.75
2026-08-29,03:07:30,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:31,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:32,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:32,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:33,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:33,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:34,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:35,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:36,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:36,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:37,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:38,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:07:38,listed,flipper_D,1,Totem of Undying,110000.0,110000.0
2026-08-29,03:08:09,bought,flipper_M,1,Potion of Invisibility,20000.0,20000.0
2026-08-29,03:08:25,bought,flipper_M,64,Ladders,19000.0,296.875
2026-08-29,03:08:56,bought,flipper_M,1,Diamond Pickaxe,497000.0,497000.0
2026-08-29,03:11:34,sold_multi,flipper_M,,(multiple),120000.0,
2026-08-29,03:15:46,bought,flipper_D,64,Cobblestone,999.0,15.609375
2026-08-29,03:16:15,listed,me,33,Honeycomb,100000.0,3030.3030303030305
2026-08-29,03:16:19,listed,me,1,Wind Charge,10000.0,10000.0
2026-08-29,03:16:33,sold_to,player_025,,Wind Charge,10000.0,
2026-08-29,03:16:40,listed,me,64,String,230000.0,3593.75
2026-08-29,03:16:46,listed,me,16,Arrow,20000.0,1250.0
2026-08-29,03:16:54,bought,flipper_M,32,Spruce Logs,3900.0,121.875
2026-08-29,03:16:55,listed,me,18,Arrow of Slowness,20000.0,1111.111111111111
2026-08-29,03:16:58,listed,me,13,Arrow of Poison,20000.0,1538.4615384615386
2026-08-29,03:17:04,listed,me,56,Bone,20000.0,357.14285714285717
2026-08-29,03:17:06,listed,me,64,Arrow,20000.0,312.5
2026-08-29,03:17:08,listed,me,1,Bow,20000.0,20000.0
2026-08-29,03:17:12,listed,me,22,Spider Eye,20000.0,909.0909090909091
2026-08-29,03:17:15,sold_to,player_036,,Bow,20000.0,
2026-08-29,03:17:21,listed,me,8,String,20000.0,2500.0
2026-08-29,03:17:23,listed,me,1,Glass Bottle,20000.0,20000.0
2026-08-29,03:17:40,sold_to,player_204,,String,230000.0,
2026-08-29,03:18:21,bought,flipper_D,16,Ender Pearls,2000.0,125.0
2026-08-29,03:19:48,bought,flipper_M,1,Water Bucket,1900.0,1900.0
2026-08-29,03:20:04,bought,flipper_M,1,Ender Chest,14400.0,14400.0
2026-08-29,03:20:16,listed,me,35,Spider Eye,50000.0,1428.5714285714287
2026-08-29,03:20:31,bought,flipper_M,32,Spruce Logs,3900.0,121.875
2026-08-29,03:20:32,bought,flipper_M,32,Spruce Logs,3900.0,121.875
2026-08-29,03:20:33,bought,flipper_M,32,Spruce Logs,3900.0,121.875
2026-08-29,03:23:40,bought,flipper_M,1,Diamond Sword,790000.0,790000.0
2026-08-29,03:23:42,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:44,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:46,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:46,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:46,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:47,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:47,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:48,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:48,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:49,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:49,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:49,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:50,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:50,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:51,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:23:55,sold_to,player_217,,Arrow of Poison,20000.0,
2026-08-29,03:24:48,bought,flipper_M,1,Honey Block,49000.0,49000.0
2026-08-29,03:24:54,bought,flipper_M,1,Anvil,19400.0,19400.0
2026-08-29,03:25:03,bought,flipper_M,1,Soul Sand,109.0,109.0
2026-08-29,03:25:07,bought,flipper_M,1,Water Bucket,1800.0,1800.0
2026-08-29,03:25:25,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:26,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:26,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:27,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:28,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:28,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:29,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:29,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:30,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:47,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:47,bought,flipper_M,1,Spruce Trapdoor,7200.0,7200.0
2026-08-29,03:25:47,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:48,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:49,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:25:49,listed,flipper_D,1,Totem of Undying,100000.0,100000.0
2026-08-29,03:26:24,bought,flipper_D,64,Obsidian,47000.0,734.375
2026-08-29,03:26:25,bought,flipper_D,3,Obsidian,11000.0,3666.6666666666665
2026-08-29,03:26:25,bought,flipper_D,5,Obsidian,11000.0,2200.0
2026-08-29,03:26:26,bought,flipper_D,64,Obsidian,47000.0,734.375
2026-08-29,03:26:29,bought,flipper_D,64,Obsidian,46900.0,732.8125
2026-08-29,03:26:32,bought,flipper_D,64,Obsidian,47000.0,734.375
2026-08-29,03:26:35,bought,flipper_D,64,Obsidian,46900.0,732.8125
2026-08-29,03:26:36,bought,flipper_D,64,Obsidian,47000.0,734.375
2026-08-29,03:26:37,bought,flipper_D,64,Obsidian,47000.0,734.375
2026-08-29,03:28:53,bought,flipper_D,64,Cooked Porkchops,14000.0,218.75
2026-08-29,03:29:20,bought,flipper_D,64,Cobblestone,999.0,15.609375
2026-08-29,03:30:33,bought,me,1,Shulker Box,2800.0,2800.0
2026-08-29,03:30:34,bought,me,1,Shulker Box,2800.0,2800.0
2026-08-29,03:30:34,bought,me,1,Shulker Box,2900.0,2900.0
2026-08-29,03:30:34,bought,me,1,Shulker Box,2900.0,2900.0
2026-08-29,03:31:42,bought,flipper_D,64,Cobblestone,999.0,15.609375
2026-08-29,03:32:21,bought,me,64,Cobblestone,999.0,15.609375
2026-08-29,03:33:53,listed,flipper_D,11,Brown Mushroom,1000000000.0,90909090.9090909
2026-08-29,03:34:18,bought,flipper_M,16,Ender Pearls,990.0,61.875
2026-08-29,03:35:05,bought,flipper_D,64,Spruce Logs,5400.0,84.375
2026-08-29,03:35:36,sold_multi,flipper_M,,(multiple),18200.0,
2026-08-29,03:35:55,bought,flipper_D,1,Totem of Undying,99600.0,99600.0
2026-08-29,03:36:30,bought,flipper_D,64,Cobblestone,8000.0,125.0
2026-08-29,03:36:34,bought,flipper_M,1,Diamond Sword,24900.0,24900.0
2026-08-29,03:36:55,bought,flipper_D,1,Ender Chest,13900.0,13900.0
2026-08-29,03:38:07,bought,flipper_D,64,Spruce Logs,5100.0,79.6875
2026-08-29,03:38:08,bought,me,1,Shulker Box,5000.0,5000.0
2026-08-29,03:38:08,bought,me,1,Shulker Box,5000.0,5000.0
2026-08-29,03:38:59,bought,flipper_M,16,Steaks,19000.0,1187.5
2026-08-29,03:40:12,sold_multi,flipper_M,,(multiple),12000.0,
2026-08-29,03:41:53,bought,me,16,Ender Pearls,1400.0,87.5
2026-08-29,03:41:53,bought,me,16,Ender Pearls,3000.0,187.5
2026-08-29,03:41:53,bought,me,16,Ender Pearls,3000.0,187.5
2026-08-29,03:41:53,bought,me,16,Ender Pearls,3000.0,187.5
2026-08-29,03:43:05,bought,flipper_D,1,Ender Chest,13200.0,13200.0
2026-08-29,03:43:49,listed,flipper_D,1,Enchanted Book,389000.0,389000.0
2026-08-29,03:44:22,bought,flipper_D,44,Gold Ingots,100000.0,2272.7272727272725
2026-08-29,03:44:33,bought,flipper_M,16,Ender Pearls,1800.0,112.5
2026-08-29,03:44:54,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,03:44:56,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,03:46:28,listed,flipper_D,1,Crying Obsidian,9900.0,9900.0
2026-08-29,03:46:30,listed,flipper_D,1,Crying Obsidian,9900.0,9900.0
2026-08-29,03:46:32,listed,flipper_D,1,Crying Obsidian,9900.0,9900.0
2026-08-29,03:46:34,listed,flipper_D,1,Crying Obsidian,9900.0,9900.0
2026-08-29,03:50:01,sold_to,player_348,,Arrow of Slowness,20000.0,
2026-08-29,03:50:14,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,03:50:15,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,03:50:17,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,03:50:19,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,03:50:22,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,03:50:29,listed,flipper_D,1,Crying Obsidian,9900.0,9900.0
2026-08-29,03:51:04,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,03:52:30,sold_multi,flipper_M,,(multiple),35400.0,
2026-08-29,03:52:38,listed,flipper_M,1,Block of Diamond,60000.0,60000.0
2026-08-29,03:52:47,listed,flipper_D,1,Iron Boots,44000.0,44000.0
2026-08-29,03:54:03,sold_multi,flipper_M,,(multiple),2500.0,
2026-08-29,03:59:43,bought,me,6,Ender Pearls,1200.0,200.0
2026-08-29,03:59:45,bought,me,16,Ender Pearls,1200.0,75.0
2026-08-29,03:59:46,bought,me,16,Ender Pearls,980.0,61.25
2026-08-29,03:59:46,bought,me,16,Ender Pearls,1100.0,68.75
2026-08-29,04:03:13,bought,flipper_D,1,Ender Chest,11800.0,11800.0
2026-08-29,04:03:40,bought,me,64,Cobblestone,2000.0,31.25
2026-08-29,04:06:56,bought,flipper_D,64,Gold Ingots,137000.0,2140.625
2026-08-29,04:09:51,sold_to,player_078,,Spider Eye,50000.0,
2026-08-29,04:10:51,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,04:10:53,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,04:10:56,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,04:11:31,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,04:11:33,listed,flipper_D,1,Fire Charge,75000.0,75000.0
2026-08-29,04:12:15,bought,flipper_D,1,Respawn Anchor,30000.0,30000.0
2026-08-29,04:12:30,bought,flipper_D,1,Glowstone,11500.0,11500.0
2026-08-29,04:17:33,bought,flipper_D,1,Ender Chest,14500.0,14500.0
2026-08-29,04:21:01,bought,flipper_D,16,Ender Pearls,1100.0,68.75
2026-08-29,04:23:20,bought,flipper_D,1,Trident,1300000.0,1300000.0
2026-08-29,04:23:58,listed,flipper_D,1,Trident,1300000.0,1300000.0
2026-08-29,04:24:35,listed,flipper_D,1,Trident,1300000.0,1300000.0
2026-08-29,04:25:44,listed,flipper_D,1,Trident,1300000.0,1300000.0
2026-08-29,04:27:31,listed,flipper_D,1,Diamond Boots,800000.0,800000.0
2026-08-29,04:28:02,listed,flipper_D,1,Diamond Leggings,485000.0,485000.0
2026-08-29,04:28:28,listed,flipper_D,1,Diamond Chestplate,294000.0,294000.0
2026-08-29,04:28:58,listed,flipper_D,1,Diamond Helmet,599000.0,599000.0
2026-08-29,04:29:25,sold_to,player_118,,Honeycomb,100000.0,
2026-08-29,04:29:26,listed,flipper_D,1,Diamond Sword,960000.0,960000.0
2026-08-29,04:29:45,sold_multi,flipper_D,,(multiple),102000.0,
2026-08-29,04:34:46,bought,me,3,Ender Pearls,1200.0,400.0
2026-08-29,04:35:03,bought,me,16,Ender Pearls,1100.0,68.75
2026-08-29,04:35:19,bought,flipper_D,1,Golden Apple,19900.0,19900.0
2026-08-29,04:36:03,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:36:05,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:36:12,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:36:13,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:36:15,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:36:17,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:37:02,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:37:03,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:37:08,listed,flipper_D,1,Respawn Anchor,30000.0,30000.0
2026-08-29,04:37:20,listed,flipper_D,1,Respawn Anchor,29000.0,29000.0
2026-08-29,04:37:22,listed,flipper_D,1,Respawn Anchor,29000.0,29000.0
2026-08-29,04:37:24,listed,flipper_D,1,Respawn Anchor,29000.0,29000.0
2026-08-29,04:37:25,listed,flipper_D,1,Respawn Anchor,29000.0,29000.0
2026-08-29,04:37:27,listed,flipper_D,1,Respawn Anchor,29000.0,29000.0
2026-08-29,04:37:34,listed,flipper_D,1,Respawn Anchor,29000.0,29000.0
2026-08-29,04:37:43,listed,flipper_D,1,Wind Charge,21000.0,21000.0
2026-08-29,04:37:45,listed,flipper_D,1,Wind Charge,21000.0,21000.0
